uuid,created_at,created_longitude,created_latitude,modified_at,modified_longitude,modified_latitude,accessed_at,content,tags,folder,flagged,languageGrammar
"58DC5FBF-2A97-4F40-B9A0-F272679D0B34",2026-08-10T15:11:29Z,0.0,0.0,2026-08-10T15:11:50Z,0.0,0.0,2026-08-10T15:11:29Z,"The rest of today is a nothing day. The most I will get done between now and work is a meditation.","",0,false,Markdown
"0936AFE5-21B7-4689-A34C-CED035146606",2026-08-10T13:33:10Z,0.0,0.0,2026-08-10T13:33:16Z,0.0,0.0,2026-08-10T13:33:10Z,"Why does it all seem so heavy?","",0,false,Markdown
"C8D29532-ADAC-49DC-BE8C-9D8F6284A889",2026-08-10T11:52:25Z,0.0,0.0,2026-08-10T11:59:29Z,0.0,0.0,2026-08-10T11:52:25Z,"I think there's just an over abundance of leisure in my life right now that's making my brain feel numb

I don't think there's actually an issue in my life so much as I'm looking for one. ","",0,false,Markdown
"9DC23726-290A-4E01-8955-B67694E7441C",2026-08-10T11:25:11Z,0.0,0.0,2026-08-10T11:26:30Z,0.0,0.0,2026-08-10T11:25:11Z,"The urge when sharing the new PG song is to exclusively post the parts where I sound impressive. I need to figure out a generosity approach where what I share promotes the best of the song and what I think people will most enjoy ","",0,false,Markdown
"1D4800B1-ABD8-412C-B0BD-F8EAADB976ED",2026-08-09T17:36:14Z,0.0,0.0,2026-08-09T17:36:50Z,0.0,0.0,2026-08-09T17:36:14Z,"Your energy is being wasted, trying to change what the moment is. You already know this about your mom, you know who she is, the argumentativeness, and everything else in that regard.","",0,false,Markdown
"1BEBB959-A4A8-46E5-91CB-0DEA0CFA30E0",2026-08-09T17:13:11Z,0.0,0.0,2026-08-09T17:16:16Z,0.0,0.0,2026-08-09T17:13:11Z,"Working on moving Joe with my family: it's no wonder we always had somewhat of a hostile environment. Energy is constantly low here. It's really hard to represent the person I want to be, the energy I want to uphold, when all action is coated in passive aggression or otherwise work is associated with negativity. The situation could be better, but nots the state we were given. Now on the other side, I need to stop making it about them. Center back, what are you feeling? angry, anxious? Ungrateful? And also vindictive. Controlled, like everything has to happen your fucking way. Your way or the highway and yet you show no fucking appreciation for the work everyone else does. It's no wonder you're stuck where you fucking are, mooching off of everyone around you and half assing every project you're involved with","",0,false,Markdown
"FA324352-4847-47A8-B72B-5B5D09E91960",2026-08-09T15:16:27Z,0.0,0.0,2026-08-09T15:20:25Z,0.0,0.0,2026-08-09T15:18:01Z,"God, mom drives me fucking crazy with her argumentativeness and assuming nature. Ceaseless shit talking about driving, weather, seasons, and moving. So fucking negative, then fake to their face. The symptoms of someone never content with their portion. And I try to make myself feel above/better than her for it.","",0,false,Markdown
"A5CF878E-B6C7-4B39-A8F9-F764C3E30E5C",2026-08-09T03:03:51Z,0.0,0.0,2026-08-09T03:18:01Z,0.0,0.0,2026-08-09T15:16:26Z,"There's a fantasy here, a desire to show her something better. Like saying ""come with me, bring your art supplies,"" and we go into the city and she paints and I write music. And in doing so, she feels connected to me. It's like there are competing interests. On one side, the virtuous, I want to help. Despite any emotions, any pain she may cause, I want to give her this gift of experience. To show that it's possible to be free, to smile, to be happy. To kick back and do nothing. And in this fantasy, I see myself as The Sage, giving a gift of freedom. We sit in silence and embrace the purity. Then the other is the lustful. Such an opportunity would, in my past, completely be used to create romantic opportunities. From that perspective, I've never realized how much in the past I'd done so, and it makes sense why I'd see it as so corrupting. I set up many of these ""dates"" with Jess, we went out hiking and talking about life and music and everything. It didn't feel like it because we were friends hanging out. but now, that sort of thing feels like it's a corruption. It's funny, I see now the Self 1 sabotage, because in the past I never thought about it. But putting it on the spot, it seems so complicated. I don't feel like I'm allowed to access that virtuous side around her, which is what makes it so painful. What makes me feel so conflicted is the ethicsi draw from. They talk of treating everyone this way, but would I do this with Devor? Kevin? Momo? If not, then why for her? And I feel like the only resolution I could come to is lust. It makes me sad that the only thing currently energizing me to do such a thing is lust, but even sadder that I wouldn't just do it with friends to have a creative time at the park.

The fantasy is still true, even if not with her. 

Gig or Gang first? Gig. Then it's easy:
- Start emailing venues
- Start reaching out to friends
One a day next week
","",0,false,Markdown
"95DC7EA7-7BD2-4262-BAA0-457D4339FBF0",2026-08-09T02:23:52Z,0.0,0.0,2026-08-09T02:41:21Z,0.0,0.0,2026-08-09T02:23:52Z,"It wasn't really about her at all. It was that I really struggled to represent the person I wanted to be in that conversation. I didn't really have words to articulate the kind of relationship I want to have, the kind of person I want to be with, and I think her saying I was picky or particular hurt me. But more than anything she could've said, I think what was hard was thinking that she could've been right about a lot of it. I think I still place an inordinate value on superficial qualities, and I worry about falling into a relationship again with someone that hurts me. And it's like...in fairly certain I wouldn't, because I'm not doing it with the people in my life now. But some part of me wants to prove Mimza wrong, and I think the part of me that's attracted to her is only that way either superficially or just to prove to myself that I could save her. Beyond that, I hate the idea that she might see me as superficial and egotistical. Like that's usually what offends me the most. Like she talks about the ego on drummers or superficiality or objectification, slinging these things around as if everyone is doing it. And it hurts when she says those things about me because I've tried so hard to stay away from it. But there's truth to it, I still feel super attracted to a lot  of superficial things. I've tried to be generous. When I hear myself talk about what I want though, it feels fake. To say I want someone to give flowers to, to dance in the kitchen with, to write songs with, or cook with, to go on adventures with, etc, that feels real. But for some reason when I talk with them about it, it feels like a white knight version. Someone to buy flowers for and treat well and compliment and whatever else. I want someone to share a life with, and I think the part I fail to mention is that I have to be with someone that I feel deserves that. The part I struggle mentioning is how I'm not a short term kinda guy, I don't play games with my heart, and I just want someone who's able to prove to me they're capable of listening and growing. 

#ideas if I ever start making a shit ton, hire Devor on as a farm hand/gardner. He's such a bright guy and I really enjoy spending time with him, and would love to do whatever I can to give back to him because it sucks that his condition has worsened","",0,false,Markdown
"8F7F397F-71BC-4C4D-9518-51E6DDAC48A5",2026-08-09T01:00:42Z,0.0,0.0,2026-08-09T02:09:05Z,0.0,0.0,2026-08-09T01:53:24Z,"Mimza started asking about me dating at work, and it opened up an interesting conversation between us and Devor. I couldn't really articulate why I'm not dating, but for some reason it felt like I had to skirt the issue. 

I think it's like...my world feels simple. Everything happens for a reason, and I have accountability for my part in things that go wrong. I kinda know the risks I'm taking, and I'm putting myself into situations that spread me mentally. The way I see it, a relationship will happen when it's meant to happen with who it's meant to happen with. It won't be perfect, but when I'm ready for it, I'll go after it. Outside of that, I hardly think about dating. But talking with her, it feels like complicated. And Jade too a lot of times, same with Zoe. Most of response she has to my description feels belittling in the sense that I get the impression she's looking for the superficial qualities, or even to distinguish her difficulties from mine. She talked of looking for relationships as a means of affording college or life outside of other things, and it felt like she was making assumptions on the differences in our position. In a lot of ways, our position was the same. 

It's not just this conversation though. Most conversations with her feel like this battle against her insecurities. There are times where it seems like she doesn't suffer them, and those times she seems free. But most the time, it's like she's looking for attention or goading for compliments or when it's not those, it's find reasons to lower others. It's something that Adlerian psychology has opened my eyes too much more. We really are all on this level playing field, even my bosses are not vertical to me, so much as it is their position to guide me and my position to follow. Even with that, there's a give and take which goes for everyone. It feels like my favorite people already get that. I tolerate it because I work with her, but I'm really not a fan of her and it feels bad to say it. But I don't like who I become around her, or the way she makes me feel

But that's enough of that. It's too much of a cognitive draw for something so far outside my control.","",0,false,Markdown
