uuid,created_at,created_longitude,created_latitude,modified_at,modified_longitude,modified_latitude,accessed_at,content,tags,folder,flagged,languageGrammar
"9CEF7941-968D-45A9-B41C-22D8FF0FA801",2026-08-20T12:10:27Z,0.0,0.0,2026-08-20T12:10:44Z,0.0,0.0,2026-08-20T12:10:27Z,"I have to decide to get off insta. What is it doing for me?","",0,false,Markdown
"7CFCBA51-063A-4AFE-B1C9-52D791FD4B7D",2026-08-20T10:26:25Z,0.0,0.0,2026-08-20T10:26:40Z,0.0,0.0,2026-08-20T10:26:25Z,"I can feel Pinterest and YT rotting my brain and it's killing me","",0,false,Markdown
"D34C979B-DC03-42AB-B6CE-82C8A0D435D5",2026-08-20T01:07:55Z,0.0,0.0,2026-08-20T01:09:54Z,0.0,0.0,2026-08-20T01:07:55Z,"Why am I so scared of Joey committing suicide? Because he's my brother and I'm protective of him and I guess somewhat secretly see him as weak even when he's been resilient. I don't want him to give up on his dreams. His medicine is about to run out though and I'm afraid of how unpredictable that, along with having left college, is going to be.

It's probably more accurate to say right now I'm just scared of the future and he's the scapegoat for that.

Also, a fun activity","",0,false,Markdown
"7BB77C07-1B8D-4333-9740-935224EFF8D1",2026-08-19T21:02:57Z,0.0,0.0,2026-08-19T21:11:21Z,0.0,0.0,2026-08-19T21:02:57Z,"Watching back on this video: went into it feeling somewhat dissatisfied, but the more I listened the better I felt. When I was playing it, I felt a lack of focus. Like I couldn't imagine other people's parts or the space needed or even what I should be playing. So like half the time I just held the groove. But It just...grooves so much better. Like the fill moments are so much more tasteful. The time keeping is solid, and it's obvious that there's a greater attention to locking that in instead of sounding impressive. There's even a moment where I almost hit the cymbal way too early but pause instead. Many moments where I make a mistake, but then I'm like ""well have to make it sound real,"" and then repeat it over and over. So many melody lines that started out as unintentional. And it's even better now that I'm not making this to share.

What I wanted to talk about earlier, is I feel like I understand love much better today. I love drums. I've said it so many times, but I mean like...in a relationship way. Like I love Mu or my plants now. Love as in the verb. Music is one of the most fulfilling relationships I have and I dedicate so much attention to it. But every ounce of energy I put into it is something I feel I get back tenfold. I think about drums on like a spiritual level, as something I was destined to do or be with. Like any relationship, it takes work. One of the biggest lessons in learning from
This connection with drumming is how much work some relationships take. Same with Mu. Same with plants. It's a HUGE responsibility, and even on your off days it requires attention. I get what that dedication means now. But back to drums...idk. I don't think it's something that can be said. 

Also gotta record myself more. I think I've gotten too confident in jazz for someone that still is miles off from Shelly's playing.","",0,false,Markdown
"353AEE72-2C8C-4DFD-BA8C-804DCB26EBB5",2026-08-19T17:42:07Z,0.0,0.0,2026-08-19T19:04:14Z,0.0,0.0,2026-08-19T17:42:07Z,"Why am I avoiding the tasks of life? Because I make no intention of actually fulfilling them.

I want to get practice in, but at the same
Time I could go clean my car, finish my laundry, get my emissions done. And I get so discouraged by how little genuine practice I've been able to get In recently, yet I haven't accomplished these ""order"" tasks either. 

I feel like the better method for now is 1.5 hr practice and squeeze in the others. Or two hour practice and make every intention to get them done tomorrow? Two hour practice+laundry, then tomorrow it's emissions+car wash+email smiths.

Could be depression; also just getting over the weight of starting the new job","",0,false,Markdown
"3109EFEF-6F78-4168-898A-B7A83FC31538",2026-08-19T16:25:18Z,0.0,0.0,2026-08-19T16:51:59Z,0.0,0.0,2026-08-19T16:25:18Z,"12:40 pin
Nap
Meditate 
Book dentist
Practice

Reminder: write about drumming and love

I need to book a fucking gig! Or at least try!","",0,false,Markdown
"10D379A0-697F-4B16-B193-5046A98AE737",2026-08-19T12:40:36Z,0.0,0.0,2026-08-19T12:40:48Z,0.0,0.0,2026-08-19T12:40:36Z,"The problem with such an approach  is","",0,false,Markdown
"6A9E4182-0172-43E6-B76D-476ECA3714BD",2026-08-19T12:00:24Z,0.0,0.0,2026-08-19T12:05:13Z,0.0,0.0,2026-08-19T12:00:24Z,"The reason letting go works (in my mind): a thought cannot exist in the conscious and unconscious simultaneously. If it's in the mind, it's conscious, which has little connection to the body outside of willpower. Willpower is easily exhausted, as it's a way of usurping control from
God, and requires a persistent effort to control selected components of the body. Letting it go is an attempt at sending it from the conscious to the unconscious, which is the connection to God. The former recreates conditions which meet a goal, whereas the latter tends to a goal naturally. ","",0,false,Markdown
"D5A45AF7-AD41-47FE-A81A-DF2DEAAA2321",2026-08-19T10:58:01Z,0.0,0.0,2026-08-19T11:04:42Z,0.0,0.0,2026-08-19T10:58:01Z,"I came in today worrying about not living up to Andy's standards that I want to abide by. It kept me in my head, worrying about how Kevin or McKenzie were perceiving me. But there's this thought that's persisted recently, that holding onto those thoughts is the only thing that persists them. There's no need to hold onto something until I journal it anymore. Lightness comes from just letting all go in the moment. I've seen this the past couple days and it's helped greatly, because once the emotional components are taken care of, journaling and jotting ideas becomes a place for reflection rather than emotional constipation. Such a thing lets me focus on the environment I want to CREATE rather than the one I want to participate in, and it lets me move with the negativities of the world rather than against them and maintain my own sense of peace without exhibiting the behaviors I find dissatisfying 

The sharpest blades dull the fastest.","",0,false,Markdown
"1FC537C8-CF52-4970-9BB1-A638907DCCC9",2026-08-19T08:28:50Z,0.0,0.0,2026-08-19T08:33:21Z,0.0,0.0,2026-08-19T08:28:50Z,"Work-930
Run-1045
Emissions-1115
Mu-1200
Cook-1400
Practice-1700
Lessons","",0,false,Markdown
