uuid,created_at,created_longitude,created_latitude,modified_at,modified_longitude,modified_latitude,accessed_at,content,tags,folder,flagged,languageGrammar
"9F4880B6-27DF-465F-BD22-1F5A8CBFBF98",2026-01-24T15:20:39Z,0.0,0.0,2026-01-24T15:20:39Z,0.0,0.0,2026-02-15T17:04:19Z,"but doing that. Also makes me just like feel better in general you know less foggy and it's almost like to keep up with a pace of running I have to make sure that I'm relaxing into the structure of a good diet.","",0,false,Markdown
"4C686B1F-1601-46C9-92E2-8EF4FA69E2DA",2026-02-09T03:39:50Z,0.0,0.0,2026-02-09T03:53:35Z,0.0,0.0,2026-02-09T03:39:50Z,"I think my limitation on curiosity before was based on guiding the conversation to steer away from my insecurities and talking about myself. I find I'm more curious now that I'm not trying to prove myself or my intelligence. I'm just looking to explore with people. So it feels like I'm finally able to confront the discomfort that lays at the threshold of deeper relationships with everyone 

Found myself also actually interested in the Super Bowl game and gambling today, and Olympics yesterday. It's nice participating in this way with my family, especially my dad.

Honestly, seeing pretty much any woman puts me over the edge right now. I've felt so fucking horny today","",0,false,Markdown
"79DB64CA-D456-434F-ACBC-26F353B2FD4B",2026-02-09T13:45:51Z,0.0,0.0,2026-02-09T16:07:47Z,0.0,0.0,2026-02-09T19:21:55Z,"Samba mom is back. I think it's the same outfit: hair up in a clip, white sweater, black pants, black socks, and the white sambas with red stripes. I'm realizing that (in a manner akin to meditation) it's a distraction I'm holding onto. Almost as if she is a danger to me. She's occupying mental space which could be freed up for presence. In other words, the obsession with her and focus on her, rooted in desire, takes up mental bandwidth that could've focused on living presently. Every follicle of attention given to her could be directed instead to living right here and right now, the only place that something could actually be done about it. There's no masturbating to her. Or fantasizing. And the obsession/fixation is the exact thing that makes it impossible to approach people like her. It's the exact thing that perpetuates my addiction. I have to let her go. I WANT to let her go.

The part of me that stays obsessed wants her attention, yet continues to feed off her ignorance. I can't admire her beauty, I want to own her. Do whatever I want to her. And her thank me for it. It's not belonging, it's possession. It's not love, it's obsession.

It takes almost all my willpower to resist. Like last night, I kept falling in the loop.

What is it I'm actually afraid of with her?
- that I'll act inappropriate, get on my hands and knees and crawl on the floor to lick the bottoms of her shoes, that she could want that too
- Other people finding out my attraction to her
- Her finding out and ruining the fantasy
- Trying and failing, approaching her to talk and not being able to sit with the discomfort or make adequate conversation 
- That I won't win her
- That she'll bring my fantasy to life and torture me for pleasure
- Thatshe won't notice me and I'll die, she won't pay attention to me
- That I have nothing to offer her
- I see her and see someone too good for me. Someone prideful who knows they're too good for me. Someone that will dismiss me knowing their own importance and finding no value in me. It cuts deeper than the surface qualities of being a barista and a musician. I fear that I need her attention and affirmation to be worth anything and that I'm nothing without her
I felt fear and terror up until she left, made eye contact and said goodbye to her. If that's the case with all women, it's no wonder I'd always felt so scared or intimidated by approaching them. There's gotta be something deeper to understand here. What is it?

I feel like the more I look around, the more the fear and attachment exists around all attractive women. When I go into a room that's full of them, I feel an overload of danger. Even right now, I'm trying to come down, but all of the thoughts coming up surround her and what I want her to do to me.

Like I understand there's no away around it. I have to feel it and live through it, but I would give anything right now to bend her over and cum inside herself. It feels like I'm resisting some aspect of it though and that's where I feel confused. Like underneath there's something else

But I feel like I have to start asking myself why I hold myself to this state. It's not a high energy, in fact I think it sits at a level of shame. Seemingly the only way to get these things is to let them go from the mind, surrender them. It's holding onto that horny energy that makes it impossible to actually get anything

I guess at this point I just want to understand what it is I'm so afraid of. It's a guttural feeling. Like a sheer terror that I need to monitor.
- Abandonment?
- My own insignificance?
Whatever it is keeps me focused on myself, and I can feel the depths of the energy it drains in both my back and gut.
","",0,false,Markdown
"CD558793-D474-4469-BFDC-E040D855CB1D",2026-02-09T17:31:26Z,0.0,0.0,2026-02-09T17:35:40Z,0.0,0.0,2026-02-09T17:31:26Z,"It now feels like this intense burden I have to carry. Not constantly, but today for sure. I understand it as a wave but feel powerless to its intensity and find myself flirting more with people I feel like I could get it from (Brandi mainly). I feel like the abstinence is something I need to abide to in totality though, because otherwise I feel like it just turns from masturbation addiction to sex addiction. When I get into this mindset, I feel disconnected from the world again.","",0,false,Markdown
"71526BB8-84AC-4FEC-8939-319CEC310DD3",2026-02-10T01:18:56Z,0.0,0.0,2026-02-10T01:19:02Z,0.0,0.0,2026-02-10T01:18:56Z,"This weeks album
https://open.spotify.com/album/4dVxw6XZSGtjpU0gwgu0J5?si=ksfDZBvMRbmwhdy-xf0YIQ","",0,false,Markdown
"922FFCA1-98DD-4A0D-830F-9F07BA92493A",2026-02-10T12:04:54Z,0.0,0.0,2026-02-10T12:14:41Z,0.0,0.0,2026-02-10T12:04:54Z,"It's only in lacking that I feel the suffering. Things like poor rest, poor diet, and an unreliability of these things causes me to look at the world selfishly and defensively. Seeking to serve myself and myself alone. Once those are taken care of, I have a much brighter look on life and connection because I'm not worried about my needs","",0,false,Markdown
"6F3CC3F3-4D11-4836-BFE4-7F0CF5BD235B",2026-02-10T15:17:50Z,0.0,0.0,2026-02-10T15:36:11Z,0.0,0.0,2026-02-10T20:20:32Z,"The sell is the part I resist now. More leads are coming in (potentially Cade now) but my ability to take that to conversion is lacking. Can be said almost every where because it's this same weakness that makes it hard to guide music, or or elevate romance. Overall it's just a lack of control or understanding of the energy around me and not understanding how the things I do alter that. There's especially little understanding on how to approach this with intention ","",0,false,Markdown
"FE827E3A-EF66-4EE3-99F7-FD169AE20922",2026-02-10T20:20:34Z,0.0,0.0,2026-02-10T20:21:12Z,0.0,0.0,2026-02-10T20:20:34Z,"Sitting in the recording session, I think it goes beyond just selling. It's a willingness to be a part of the energy of the world. Like now that I'm not struggling for connection, I see","",0,false,Markdown
"0B070CB1-93DC-46CE-982A-FC1253AADD73",2026-02-12T16:50:33Z,0.0,0.0,2026-02-12T16:59:25Z,0.0,0.0,2026-02-12T16:50:33Z,"I get playing while counting now. For one, it's als about increased bandwidth. But it's also about internalizing time to a degree that you're always conscious of where the pulse is supposed to be. So if you're playing a triplet that lands on the beat at the last note (as is common in jazz) it's about knowing and internalizing where all those other notes are to land. And in addition, it's about internalizing the groove and time (along with what's being played) enough for those things to become secondary to the language and the story. To stop thinking about time and notes and instead get to a point where you're just playing emotion. I think that's why playing a groove (especially modifications on it) is so important to get consistent, because each modifier is like exploring and becoming consistent with an extension of the core, so that when playing live, whatever the mind wants to manifest will come in the exact right time","",0,false,Markdown
"6BBEEAE5-7A4C-4709-BC4B-4409A153F8A1",2026-02-12T19:43:34Z,0.0,0.0,2026-02-12T19:48:23Z,0.0,0.0,2026-02-12T19:43:34Z,"I get confused with conversations now. Maybe it's just some place I'm not forcing things anymore? Idk. I think the old way of conversing was loaded with what people's problems are. Now, I really have no concern for that. I can't tell if it's a defense mechanism or if there really isn't need for it. Like Mimza and Brandi were having an issue about their personal lives, and idk, it sounded really dramatic. Like there's some situation going on. I didn't want any part of it. I think i used to jump in and take on their problems and try and help and etc. but now, i just don't care. It feels like unnecessary drama. I can't tell if ive grown away from drama, or if im just avoiding it. Because it feels like with healthier people or more connected people, it doesn't really come up. Conversation is just kinda natural and it's not about trying to solve things constantly. It's just lighter and more centered on appreciation or the good in life. But it makes me wonder if I'm not also just limiting myself in a way? Idk","",0,false,Markdown
