uuid,created_at,created_longitude,created_latitude,modified_at,modified_longitude,modified_latitude,accessed_at,content,tags,folder,flagged,languageGrammar
"DC0772D7-0F8A-4628-81CD-ECE56568B2D4",2025-11-09T05:06:12Z,0.0,0.0,2025-11-09T05:15:44Z,0.0,0.0,2025-11-09T05:06:12Z,"It almost seems like generosity is an exercise of trust. Or everything is. Like...idk. It feels weird that the more in tune to your own needs, desires, and objectives you become, the less other people's emotions seem to play into it all. All I've begun to understand is it's literally impossible to guess or understand how someone else may respond to something. Trying to anticipate seems pointless. Trying to shape any one else's thoughts seems pointless. And like the only legitimate path to growth seems to revolve around acknowledging these facts and committing to yourself anyways. Asking for things, taking risks, standing up for yourself, and trusting others to do the same for themselves. I don't think I'm explaining it well enough, but it's like thispositivekind of selfishness.

And the part that's having a hard time shifting in my mind is generosity and the purpose of skillsets involving others. Like I think I've for the longest time approached generosity with an intent to gain something. Reshaping that and art and I think other things in the same vein in terms of a newer definition perplexes me","",0,false,Markdown
"FC0F6A74-FFDB-4DCF-8B37-019823E89F32",2025-11-08T21:30:32Z,0.0,0.0,2025-11-08T21:30:38Z,0.0,0.0,2025-11-08T21:30:32Z,"Mcwillycan","",0,false,Markdown
"3B0D83DB-CB6B-46B3-9D27-CB31C8B79093",2025-11-08T18:07:12Z,0.0,0.0,2025-11-08T18:27:35Z,0.0,0.0,2025-11-08T18:13:09Z,"I feel like one part of being myself everywhere means bringing habits with me too. Staying true to myself in that way? Like running and drumming even out of town.  It I also think an important part of recovering from burnout is taking a long enough break to recover the willpower for enforcing these habits.

One thing I've thought about a lot recently is the role other people play in everything I've been learning. Like I think I've worried a lot about the ways other people think about me? Maybe too much? Trying to understand cultivating generosity from a perspective of achieving my own goals feels strange. And it's like this big exercise of trust. Because the way I see it, nothing in the world except for what I want matters. That's not the best way of phrasing it, but the gist is I see things solipsistically. BUT I care deeply about other people and the impact I have on the world. And I think what I'm struggling with is admitting that. Admitting that I am selfish. That I care, but I care much more about achieving what I want to achieve than anything else, and am willing to sacrifice a lot to get there. What more is generosity than a tool to get there? There's a lot more to explore here.","",0,false,Markdown
"93E536D7-6C34-4604-AF62-3A09676C9A75",2025-11-08T05:10:21Z,0.0,0.0,2025-11-08T05:30:35Z,0.0,0.0,2025-11-08T18:07:50Z,"Just read this line from an earlier journal to Jess:
> because I wished I could’ve loved myself even a fraction as much as I’d loved you.
That one hits hard, even when it wouldn't be true anymore.

I had a rough ride down today. Maybe not as much rough as it was weird? The thing that's been on my mind has been the government shut down, and it's caused this blanket of fear to wash over me. The part of it that's preoccupied my mind has been a premonition that society might break down. But the weird part of it is like...I don't think I'm in any immediate danger. I also don't think any of it really impacts me. But I'm scared? And I know from whatever emotional work I've tended to that it means there's latent fears from something else present. So instead of running away, I indulged the fears and observed them. It was interesting, my body guided me back to Haley again through a really roundabout method. It brought up Dream Theater, then Daybreak, then Leprous, which led me to Distant Bells and At The Bottom. Maybe not just Haley, but both the breakups. It also took me to those old journal entries. I'm still not sure how it all connects. My best guess is that the reason I'm so cautious right now and worried about acting selfish is because that's where I ended up before? Or maybe not that. Maybe it's the savior complex stuff. Like in terms of all the political problems going on, the part of me being activated is the savior? But the savior who has no control over the situation? I don't really understand it. Like I'm absolutely mortified at the idea of ending up back where I was at the end of either break up. And reading back on those journals...there's so much worrying about what they thought. Almost no tending to what I thought or felt. I could see where things started to change. But I can't get there again. I still remember the pain, and I would do anything to prevent that from ever happening again. But I'm still facing the trauma from both of them, and clearly haven't forgiven either of them or myself. And I think what's stopping me from advancing to this next step is the fear that I could end up back there. At the bottom grabbing for a handle. Not just in drumming, but in relationships and work. Like those things had stunted my growth. I think I'm als worried because right now it's been hard visualizing the role of mental health work in my future even when it's been such a critical role in how I've gotten here. Almost like deviating from being liked by everyone is grounds to send me right back to the bottom, as if I've learned that from experience. I feel like there's a lot more to dig into here, but I can certainly tell that the fear is surrounding how much I feel the need to control what people think about me, and how my status is determined by a level of comfort with how I appear to everyone. ","",0,false,Markdown
"4E37847C-5AC4-4079-A8D5-2B6E51A9B7E4",2025-11-06T16:08:56Z,0.0,0.0,2025-11-06T16:10:31Z,0.0,0.0,2025-11-06T16:08:56Z,"Feel a lot better after hike yesterday. I feel like a lot of the drainage from Starbucks is really just Kendall. Julian comes in and exemplifies leadership in such an inspiring way. He does the work, but with this calm demeanor that emanates ""We Can Do This!"" Much more reminiscent of Jaida and the kind of leader I want to be.","",0,false,Markdown
"9A01F876-D29B-4848-971A-9F5395C7807A",2025-11-06T11:46:23Z,0.0,0.0,2025-11-06T14:01:54Z,0.0,0.0,2025-11-06T14:01:08Z,"I wonder if seasonal depression isn't just a byproduct of burnout

There are ways to ""leak"" the value of currency where no one benefits, but the only example I know is in digital marketplaces. Like with the whole CSGO gun skin thing...who profited off of the influx of product? Is that just millions of dollars lost? Especially when the product didn't require any actual labor? Or does it all go back to the company? I guess they had to buy all the guns in the first place. Idk. But I'm beginning to see the value of money outside of the ways I've villainized it. It's weird, it's like it can be--I'm going to say it in the most direct way possible but I think there's a better way to view it--taken from neighboring tribes to better fuel your tribe. Or even pooled from your own tribe to give more to them. And I think there's problems I have with money stem from 1) I always view it as taking from someone else and 2) I always view it as selfish and selfish = bad. But what if I'm poking into a currency flow in a way that provides for the people I care about? What if I'm doing it in a way that makes more value for the people in my tribe?","",0,false,Markdown
"B1F82FF7-655C-4A0D-9065-2A8E1C217B3C",2025-11-06T00:16:31Z,0.0,0.0,2025-11-06T00:16:47Z,0.0,0.0,2025-11-06T00:16:31Z,"Being more generous = getting lucky more often ","",0,false,Markdown
"56781348-D89F-4226-997C-10A0EDC0C3E8",2025-11-05T14:20:16Z,0.0,0.0,2025-11-05T14:35:08Z,0.0,0.0,2025-11-05T14:20:16Z,"Hey x! You looking for more hours this week?  I'm tryna get my Saturday 4:30-12 covered, any chance you want it? 

What am I going for?
- Generosity, mutual benefit
- Don't worry about being disliked 
- Finding a way to do it ethically, without manipulation ","",0,false,Markdown
"741433E6-D754-4C26-B3D9-512A0CF936B8",2025-11-05T02:28:56Z,0.0,0.0,2025-11-05T02:29:43Z,0.0,0.0,2025-11-05T02:28:56Z,"Intentions for tomorrow:
- Meditate
- Walk Mu
- LONG exercise (workout + run)
- Rest day. Prioritize all mental health.","",0,false,Markdown
"CF3A7055-83B7-4E8B-A6CF-266DFABAC842",2025-11-04T18:42:46Z,0.0,0.0,2025-11-04T19:53:04Z,0.0,0.0,2025-11-04T18:42:46Z,"I feel like something I encounter a lot when dealing with certain identities (eg the ungenerous) is that when they're uncovered, I embody them fully, and every all of the spiritual energy of that emotion becomes me. Like if the energy of it is stuck in a depression, then I become stuck in a depression. That's where I feel like I am right now, and some part of me is trying to compensate with the usual dopamine triggers. But I just woke up from this major sugar crash that lasted like 3.5 hours and has cost me so much time. And every thing else feels so numb in comparison.

Drum re-harmonizations

I think I actually what was happening today was I was panicking about the numbness instead of just accepting it so I was kind of like looking for some stimulation to bring me out of it. Sometimes it feels like that's a lot of the problem. There are times where I feel nothing because I feel nothing I go to like social media really Pinterest or YouTube or something till I kind of get a stimulus going and I think it's just another place. We're self trust is lacking. Because it's like if I trusted that it was temporary or didn't go away and that the real solution would be something like working out or walking or even journaling then it wouldn't have lasted so long or even been like an issue in the first place they would've just been like OK this is what we're dealing with. Let's let it be here while we do other things

I can start to see why marketing works on a bigger scale because if you have a blueprint for who something works for an ideal, you could just pop another version of the same exact system down somewhere else

What are the intentions for today?
- Explore
- Get food for lunches
- Practice 2hrs kitless 
	- Some left hand exercises? Which ones? I feel like I'm disproportionately focused on right hand
	- speed on pad
	- Transcribing
	- Listening
- Exercise
- Make food

I'm sitting here in Read it Again books, and it's one of those synchronicity moments. There was a seat right next to the book ""Can't Hurt Me."" It's been a book I've been longing to read. Even the first couple pages in, I'm thinking to myself that what if all I'm feeling is the discomfort of being outside the comfort zone? What if all I'm looking for is comfort? I feel like the burn out is real, but there may also just be be this element of self pity. I think there's truth to not knowing what I want or where I'm going with it, but there's also a level of tha pity.
","",0,false,Markdown
