uuid,created_at,created_longitude,created_latitude,modified_at,modified_longitude,modified_latitude,accessed_at,content,tags,folder,flagged,languageGrammar
"0F07BB9D-3139-4F2C-AC25-23930DED323F",2026-07-25T22:54:01Z,0.0,0.0,2026-07-26T01:38:56Z,0.0,0.0,2026-07-26T01:26:07Z,"I think I really just have to take solos at a speed where I can move slowly and relaxed. That's how it actually has to work to get the kind of clarity Benny and Larnell have. It's like any other technique where slowness 

How does a pro prepare for a solo? Like for Benny Greb or Larnell Lewis or any other jazz musician who has to improvise their solo, what is going through their mind minutes to days before they have to play a solo? Like the times I have to solo I feel like I freeze up or end up flopping around. Very scarcely does anything come out that feels like music, and I'm trying to understand what exercises need to be put in place to help here","",0,false,Markdown
"359C95BB-FED4-4602-ACC2-CEE55FD57DA4",2026-07-25T17:09:29Z,0.0,0.0,2026-07-25T17:10:05Z,0.0,0.0,2026-07-25T17:09:29Z,"Things I want to do for Nomad:
- Pool artists
- Pool photographers 
- Book first gig
- Buy shirts","",0,false,Markdown
"1382BC0C-3FC0-419A-8903-E0596870FB0C",2026-07-25T13:49:58Z,0.0,0.0,2026-07-25T15:29:11Z,0.0,0.0,2026-07-25T13:49:58Z,"God these shoes are fucking awful

Tired of the mirror pointing back at me
The imperfections no one else will ever see
Guessing what they'd see wrong
","",0,false,Markdown
"9BA588FB-19B1-4AB0-84E7-8C332D0A3011",2026-07-25T12:11:35Z,0.0,0.0,2026-07-25T12:11:39Z,0.0,0.0,2026-07-25T12:11:35Z,"Preservation hall","",0,false,Markdown
"9CE2F10A-4FAC-4FD2-8DD7-ED248C144BC3",2026-07-24T20:57:20Z,0.0,0.0,2026-07-24T20:59:41Z,0.0,0.0,2026-07-24T20:57:20Z,"I find myself already trying to jump to conclusions. Like there's nothing set in stone, but my mind starts looking for flaws or problems to solve. Things like
- Insurance
- Benefits
- 401k matching
- Getting enough hours
- Vacations and time off
All for a job I don't even have yet
","",0,false,Markdown
"719F4BD0-0769-41E2-AB23-FA8FBC9B1594",2026-07-24T19:35:29Z,0.0,0.0,2026-07-24T19:45:44Z,0.0,0.0,2026-07-24T20:56:50Z,"GOT A FUCKING INTERVIEW AT THUNDER ROAD

BUT gotta keep in mind, it's just an interview. It's not the job. It's also a beginning, not an end. It is definitely a preferred route, but if it doesn't work out then it doesn't. It's just as important that I scope that atmosphere as it is they scope me. 

It just...it feels like the first real evidence that shit is growing. Outside of the friends, it's a job aligned with my passions. It's a real step beyond Starbucks. My first actually paid position in this route. It's access to an atmosphere of musicians. 

But I also feel to some degree, I need to temper my expectations. It's another job.","",0,false,Markdown
"B0FB5426-AA7B-4664-A27B-911C0D61AB61",2026-07-23T16:22:53Z,0.0,0.0,2026-07-23T16:30:22Z,0.0,0.0,2026-07-23T16:22:53Z,"What am I unhappy with about the drum performance? 
- it just feels out of time, out of pocket. Too many micro glitches especially towards the end. Needs more rehearsing
- too much inconsistency. Especially snare/rim and hi hat
- I don't look relaxed or like I'm enjoying it at all
If rather restart the whole thing tbh, practice the drum and guitar parts more. Make something I actually feel proud of. Good thing is, plenty of time tomorrow to go over it. It doesn't need to be perfect, but it definitely can be better","",0,false,Markdown
"DD67B0B7-1380-4BB7-AF4A-B8E3F61B3D36",2026-07-23T14:24:34Z,0.0,0.0,2026-07-23T14:39:41Z,0.0,0.0,2026-07-23T14:24:34Z,"Systems need to evolve from what's working, not as an arbitrary structure on what could work. In the case of reels, being able to repeatedly create quality content comes from first putting a lot of effort into something and then finding ways to reduce that while maintaining or increasing the value

Something I'm learning for insta: never put the buying price at what you want. Ask for more, and negotiate. That's part of the fun and people don't actually get butt hurt. It's a challenge.","",0,false,Markdown
"42679DD5-7983-45C1-A8C5-CE65FFA3B010",2026-07-22T19:18:45Z,0.0,0.0,2026-07-22T19:19:00Z,0.0,0.0,2026-07-22T19:18:45Z,"Offer performances to Runna #ideas #communityservice","",0,false,Markdown
"8A110869-11F5-4A38-A7B8-BACE37806586",2026-07-22T17:09:25Z,0.0,0.0,2026-07-22T17:09:27Z,0.0,0.0,2026-07-22T17:09:25Z,"Really appreciate you putting all this together man, solid plan. Looks like a lot of thought went into this. I’ll say forthright I don’t have the income to spare rn to help with costs, but I’ll let you know my idea for handling funds out of the gate was that for anything under $600 payloads, we’d split the cost 4 ways with the 4th “member” being the band. After that we’ll do the Highway route of $150 each and the rest goes to the band. You’ll get reimbursed with anything you buy specifically as property for the band, but outside of that it’s your money and your investment and i appreciate anything you loan out.

The one thing I would say to keep in mind (or become aware of) is that for a good amount of gigs that we’ll be playing at the beginning, they already have a monitoring system that’s gonna be more advanced than what we bring on our own. They’ve got the regular monitors, but they’re usually running an XLR
that you can run into a direct in-ear amp which will end up being much cheaper and more effective. It’s not really until we’re doing more DIY stuff that we’ll need that much granularity over our mixes, so I’d personally hold off on investing in solutions to problems that haven’t appeared yet. We can improve on quality once we’ve established it

I respect the dream here a lot and the enthusiasm is great, but I think a more worthwhile investment for the time is more likely","",0,false,Markdown
"C176F1D8-134A-4F79-B393-99FE1D6CD72D",2026-07-22T10:40:57Z,0.0,0.0,2026-07-22T10:48:34Z,0.0,0.0,2026-07-22T10:40:57Z,"More well rested today. The results:
- actively talking more
- Enjoying the process of getting work done
- More enthusiasm 
- More appreciation for beauty
I'm certain the food is the biggest difference from yesterday

Playing live more is going to be a better lead magnet
","",0,false,Markdown
"52A4CC71-04B0-4FC8-BB6E-025C514929AF",2026-07-21T18:01:11Z,0.0,0.0,2026-07-21T18:49:26Z,0.0,0.0,2026-07-21T18:01:11Z,"Gotta get out of Starbucks 

There's a lot more on my mind, but I'm so fucking tired that none of it's coming through. Trying to remember it's not about the urgency, it's about a consistent effort. The ideal of a $30/hr is glamorous, but it's only one option

I guess I'm worried of it taking much longer than 3 months. Really, my fear is not trusting myself to do what it takes to reach escape velocity. Or that my credentials are not desirable enough","",0,false,Markdown
"563AD0F6-6A7E-445E-B7DE-C834E972D428",2026-07-20T20:41:57Z,0.0,0.0,2026-07-21T11:12:02Z,0.0,0.0,2026-07-21T11:11:58Z,"","",0,false,Markdown
"8888E18D-C214-4ADB-A5EB-C389E5F69076",2026-07-20T20:47:31Z,0.0,0.0,2026-07-20T20:49:11Z,0.0,0.0,2026-07-21T11:12:05Z,"French grip makes me finally look like a professional. Can see how much it increases finesse, but also doing threes and swinging still isn't there with it. Really most drills are there with it yet. But it makes me excited to work on it more, because it solves so many problems. Also though, noticed today kick is frequently inconsistent and it's hard for the bass to latch onto anything  ","",0,false,Markdown
"519977FD-CA59-41E4-B0C7-BBC0121D9A06",2026-07-20T19:31:05Z,0.0,0.0,2026-07-20T19:44:10Z,0.0,0.0,2026-07-20T20:47:24Z,"How can soloing be better practiced?
- Slow way the hell down and place each note intentionally
- trade 2, 4, 8, etc and start combining in terms of sentences rather than just notes
- Work over the same loop for an extended period, with constant iteration over feedback 

In general, the philosophy is moving from instant creation/gratification to long term methods which embrace a more professional attitude, dispelling the illusion that the art itself doesn't require dedication ","",0,false,Markdown
"7A4CC319-42AE-435E-B513-6510DEA0847E",2026-07-20T18:42:45Z,0.0,0.0,2026-07-20T18:43:48Z,0.0,0.0,2026-07-20T18:42:45Z,"Going through Elvin Jones is a great reminder that there is no optimal path to learning music. Most of the time it's just a matter of sitting with it on repeat and trying to understand it","",0,false,Markdown
"C268920E-AAD6-40DC-9A13-E287FCC31647",2026-07-20T17:27:49Z,0.0,0.0,2026-07-20T17:28:20Z,0.0,0.0,2026-07-20T17:27:49Z,"Shopping list:
- Dinner + Lunch
- Curtains + Holder
- Tan shorts","",0,false,Markdown
