uuid,created_at,created_longitude,created_latitude,modified_at,modified_longitude,modified_latitude,accessed_at,content,tags,folder,flagged,languageGrammar
"6EE2280B-3238-4D36-8C01-6ADFA82F229D",2026-08-16T03:28:37Z,0.0,0.0,2026-08-16T03:49:56Z,0.0,0.0,2026-08-16T03:28:37Z,"Being around my friends, I realize the ways other people are in a rush. Like when silence appears, you start the next thing. If we're sitting outside talking and waiting to go tubing, Taylor/Shelby get impatient when the talking ends and want to move on. Zen is being able to sit there without that, with whoever. I think that's one reason I fear the silence, it triggers the next thing and sometimes I just want to sit in silence around people. 

When around friends, I naturally become more gregarious. Like around Shelby, Taylor, and Evan I said ""sup"" to a girl, and noticed when she was noticing me. Felt confident about it without pursuing it further. Like how taking care of survival makes life natural, taking care of my social environment makes me more social. 

The breath is a great focus object during meditation or duress, but it's not a great one say during drumming or talking with friends. 

Getting with someone as a touring drummer is tantamount to getting with someone as a military member who gets stationed. It's not abnormal in this world as I'd once thought. Shelby for instance deals with Matt being away for months at a time

I feel so much less insecure as a musician than I ever have in my past. It feels like I've been accepted for it, and I accept it

Could deal with learning how to deepen the art of conversation while also finding more opportunities for silence

A lot can be learned from naps about rest, because most the time naps doesn't enter REM and instead is a limbo state of laying there until it feels right to get up. So much recovery happens in that time and it's underrate. A vacation accomplishes the same thing, not by trying to recover but by relaxing into the present","",0,false,Markdown
"768F1FB6-3171-4416-B8D0-4CA9F5E06147",2026-08-16T01:14:39Z,0.0,0.0,2026-08-16T01:15:00Z,0.0,0.0,2026-08-16T01:14:39Z,"48 hourl film festival ","",0,false,Markdown
"71D9657F-891A-40E7-B6C8-95CE0E2C81B5",2026-08-15T23:37:22Z,0.0,0.0,2026-08-15T23:38:10Z,0.0,0.0,2026-08-15T23:37:22Z,"But I begin to see how thought is the antithesis of presence at times. So many moments where I seek to be alone amongst company for the sole reason of hearing my thoughts. It's unnecessary ","",0,false,Markdown
"028F9D36-7941-4087-995E-08C3A4DF0293",2026-08-15T22:38:03Z,0.0,0.0,2026-08-15T22:41:46Z,0.0,0.0,2026-08-15T22:38:03Z,"Two things:
1. Temperance makes indulgence on vacation a...for lack of better words tolerable thing
2. I still don't like how I'm eating on this vacation, and wish I had either gotten up early enough to run or picked healthier foods","",0,false,Markdown
"F29928D3-FA8C-43AB-9AB1-CC5934707811",2026-08-15T00:28:33Z,0.0,0.0,2026-08-15T00:28:39Z,0.0,0.0,2026-08-15T00:28:33Z,"Lonesome dove","",0,false,Markdown
"42CCB121-F73B-4D2E-83FE-9AFDED65088A",2026-08-14T22:10:21Z,0.0,0.0,2026-08-14T22:12:18Z,0.0,0.0,2026-08-14T22:10:21Z,"It's kind of hard to admit that my own reason for being gregarious was to 1) impress friends and 2) create opportunities for myself. There was a realism to (1) in that it was a courageous act I wanted to undergo, but I think the intention was all wrong. The proof is kinda in the pudding here, socializing itself never really turned into anything","",0,false,Markdown
"F7792D76-586A-492D-9D34-1EC266F107B4",2026-08-14T21:36:31Z,0.0,0.0,2026-08-14T21:36:43Z,0.0,0.0,2026-08-14T21:36:31Z,"""Donated energy in the form of money"" - Wuda","",0,false,Markdown
"71E324B4-9B28-423C-ADC6-6BE4ADE12430",2026-08-14T18:44:18Z,0.0,0.0,2026-08-14T19:03:55Z,0.0,0.0,2026-08-14T18:44:18Z,"Notice how at SBUX, I've nearly been promoted by status alone. The main factor at play is availability instead of ethic

What is the Dao approach to booking gigs? Or even just socializing/being gregarious?
- On socializing: it's not about trying to be gregarious but just letting social experiences happen naturally. Remove the barrier to connections and just talk, or stay silent. But either way, don't try to make friends. Just be friendly and let them continue with you 
	- Talking is not the only means of bonding. Presence is more impactful

I felt resentful of Atticus and Schmooze on the ride down. Looking for reasons they may fail, like residing outside the natural and falling as soon as they lose the consistency. I think the recurring reality is my own jealousy, because in the 20 years I've been playing I still haven't booked a gig and the desire to do so now is too overwhelming yet I can't. Then they can be so consistent with the social media, which is an aspect I hate. I'd rather message everyone individually than broadcast it out loud. it feels like if I fail this, there's absolutely no way I'll make it as a musician. And I feel resentful knowing I only have two gigs in the next two months, like I'm withholding my own generosity","",0,false,Markdown
"5CBDF9DB-148F-4B09-9D01-261C7D2796A5",2026-08-14T16:12:50Z,0.0,0.0,2026-08-14T16:28:51Z,0.0,0.0,2026-08-14T16:12:50Z,"Feel guilt after making that post criticizing Haken. Feels a bit cringey, also disregards any real emotions they may be experiencing that are reflected in the music. Sentiment is real, but impersonal 
","",0,false,Markdown
"A62CC757-DF90-4F9E-9A53-30CD53E6099F",2026-08-14T13:03:23Z,0.0,0.0,2026-08-14T13:04:12Z,0.0,0.0,2026-08-14T13:03:23Z,"#ideas plan annual big trip, accumulates year over year into an adventurous life. At least 1 week","",0,false,Markdown
