uuid,created_at,created_longitude,created_latitude,modified_at,modified_longitude,modified_latitude,accessed_at,content,tags,folder,flagged,languageGrammar
"0EAC7409-588E-4E00-AADA-BAD8D35A1BF9",2025-09-15T17:18:39Z,0.0,0.0,2025-09-15T17:19:38Z,0.0,0.0,2025-09-15T17:18:39Z,"ICI (IIC OR CII) framework for self-improvement:
- Consistency
- Intensity
- Intentionality
Would be a good TikTok thing if I could figure out how to package it. Even a 90 day program for drumming
","",0,false,Markdown
"6E5FFC5A-6B88-490D-8EBA-CF90BF302716",2025-09-15T02:09:03Z,0.0,0.0,2025-09-15T02:42:55Z,0.0,0.0,2025-09-15T02:09:03Z,"How do I come up with original posts every day for TikTok? 
- Think of it as an art form. Find better ways to communicate different things like insights. Figure out how others do it
How hard would it be to just do a weekly blog/newsletter? I already have the summary idea ready from lessons stuff. Maybe cap it first just to get in the habit.

What do I need to do to treat this more like a business?
- Business models
- Try ANYTHING to grow the business, regardless of fears ","",0,false,Markdown
"87953083-C17C-4163-BEBC-C738F5A87B22",2025-09-14T05:53:17Z,0.0,0.0,2025-09-14T05:54:25Z,0.0,0.0,2025-09-14T05:53:17Z,"Limiting belief not being into hookups","",0,false,Markdown
"83ABB251-29B2-4192-9B34-5AB9D3B4CEBD",2025-09-13T23:38:30Z,0.0,0.0,2025-09-13T23:40:59Z,0.0,0.0,2025-09-13T23:38:30Z,"I feel weird rn. I see a lot of people crying, but I don't really feel anything. Same with last night. I'm really happy to be here, surrounded by so many lovely people. But I don't feel that same tug everyone else seems to be feeling. Maybe I just don't understand the depths of love the same way they do? I think I'm judging myself for being ""apathetic"" when I'm not at all. Worried that I'm sociopathic in a way. But I also feel at peace I guess? Like there are emotions but they aren't making themselves known? I can't tell if that's because I'm conditioned to ignore them, or if they just aren't there","",0,false,Markdown
"9B6E9C5F-6CA7-4AF8-B2C6-BA759D3109BF",2025-09-13T22:27:27Z,0.0,0.0,2025-09-13T22:27:58Z,0.0,0.0,2025-09-13T22:27:27Z,"Much more confidence about talking about my career.  No sense of shame in it now #progress","",0,false,Markdown
"37950C46-1924-4289-8BF1-8A0A16A8AB39",2025-09-13T15:10:08Z,0.0,0.0,2025-09-13T17:04:50Z,0.0,0.0,2025-09-13T15:10:08Z,"Hans Zimmerman documentary 

Being around other people is just straight up better than being alone. When I settle into myself, I feel so relaxed around others. There's no pressure to be someone I'm not. I laugh more, smile more, experience more. And being around Evan as a business owner is making me be able to vision what life could look like as a business owner. How easy and fun it could be, and how much simpler life could be

It feels like the energy drain I used to have came from doing so much that I didn't want to do just to fit in. When I have the strength to be and stay as myself, I no longer feel drawn towards betraying myself and preserve so much more energy that way. Plus, I feel more joy around my company, and am able to feel a much deeper appreciation and love for the people. Not to mention a deeper feeling of attraction and connection to beauty

A lot of confidence is allowing myself to be too dumb to understand ""why"" something shouldn't work. Like not allowing comparative aspects (sexiness, beauty, intelligence, skill) to get in the way of progress (eg asking someone out, auditioning for a gig, etc)

The healthier I get and the more in shape/attractive I become, the more I see social growth results. It connects to the stuff in [[Influence]] because of the halo effect around attractiveness. Almost like my shape and condition is part of my social brand on this world. My appearance becomes part of the sale in a sense. Just trying to make sure I'm not using this in a manipulative way. But this includes a lot of how I take care of the world around me. Hygeine, cleanliness, appearance, apparel, diet, etc all contribute

How does physical appearance, diet, apparel, and other more surface level qualities that influence attraction connect to Buddhism? Sometimes I feel like eating healthier, staying in shape, taking care of my body is a confusing grey area for confidence. Like shouldn't I be growing confidence in spite of these things? Or is reducing suffering by being diligent in these qualities a big part of confidence and self-esteem? Because recently I've been seeing more like secular/social progress because of my progress on my confidence, resulting from higher diligence in things like diet, meditation, exercise, and alignment with the things and people I love. But as much as I feel this progress and deepening love for myself, it's hard not to get caught up in the attention I've been receiving for the increased levels of attraction resulting from this increased confidence and diligence. Almost like I'm afraid to have it since it's a lot of responsibility to I guess not abuse.

In short, the answer is to view physical evidence as temporary and see it more as a support for deeper refinement 

Rake n scrape","",0,false,Markdown
"F091C4DE-6337-4FFA-BBB4-CF4F20ACDC2D",2025-09-12T20:34:04Z,0.0,0.0,2025-09-12T20:34:41Z,0.0,0.0,2025-09-12T20:34:04Z,"Secret to good art is to enjoy the experience of my own art just as much as someone else would. It's not narcissistic, it's just good art. Bernard Purdie is the best example","",0,false,Markdown
"0B1E784A-F7B2-4489-A3BC-3712C3CAC163",2025-09-12T19:34:35Z,0.0,0.0,2025-09-12T19:40:31Z,0.0,0.0,2025-09-12T19:34:35Z,"Went on a run today even when I was coming down to Savannah. #evidence

A lot of tension, anger, anxiety right now. Frustrated with my mom for whatever reason. Feel like I'm having to mask here. Most likely just exhausted and hungry. Did a good job taking care of myself: separated from the group to eat.","",0,false,Markdown
"11ABC462-92E3-4DD6-8848-C2EC1EEC252C",2025-09-12T15:22:44Z,0.0,0.0,2025-09-12T15:23:36Z,0.0,0.0,2025-09-12T15:22:44Z,"Grief cannot exist without love, and a good way out of resentment is to remind yourself of the impermanence of this all","",0,false,Markdown
"199CA745-782B-4730-9809-B594663D49C4",2025-09-12T12:24:14Z,0.0,0.0,2025-09-12T12:24:23Z,0.0,0.0,2025-09-12T12:24:14Z,"Cahutta wilderness are","",0,false,Markdown
